"season","team","conference","off_plays","off_drives","off_ppa","off_total_ppa","off_success_rate","off_explosiveness","off_power_success","off_stuff_rate","off_line_yds","off_line_yds_total","off_second_lvl_yds","off_second_lvl_yds_total","off_open_field_yds","off_open_field_yds_total","off_total_opportunities","off_pts_per_opp","off_field_pos_avg_start","off_field_pos_avg_predicted_points","off_havoc_total","off_havoc_front_seven","off_havoc_db","off_standard_downs_rate","off_standard_downs_ppa","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs_rate","off_passing_downs_ppa","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays_rate","off_rushing_plays_ppa","off_rushing_plays_total_ppa","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays_rate","off_passing_plays_ppa","off_passing_plays_total_ppa","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa","def_total_ppa","def_success_rate","def_explosiveness","def_power_success","def_stuff_rate","def_line_yds","def_line_yds_total","def_second_lvl_yds","def_second_lvl_yds_total","def_open_field_yds","def_open_field_yds_total","def_total_opportunities","def_pts_per_opp","def_field_pos_avg_start","def_field_pos_avg_predicted_points","def_havoc_total","def_havoc_front_seven","def_havoc_db","def_standard_downs_rate","def_standard_downs_ppa","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs_rate","def_passing_downs_ppa","def_passing_downs_total_ppa","def_passing_downs_success_rate","def_passing_downs_explosiveness","def_rushing_plays_rate","def_rushing_plays_ppa","def_rushing_plays_total_ppa","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays_rate","def_passing_plays_ppa","def_passing_plays_total_ppa","def_passing_plays_success_rate","def_passing_plays_explosiveness"
2018,"Ball State","Mid-American",926,154,0.155142285509797,143.661756382072,0.434125269978402,1.16998407721692,0.69811320754717,0.176190476190476,3.11380952380952,1308,1.14285714285714,480,1.03333333333333,434,81,3.25925925925926,72.3,1.234,0.156,0.092,0.064,0.681425485961123,0.0561494539682959,0.475435816164818,0.908252111277068,0.318574514038877,0.366886274332465,0.345762711864407,1.93978397704001,0.453563714902808,0.146464701245277,61.5151745230165,0.452380952380952,0.967612411634374,0.534557235421166,0.169894680879165,84.0978670351865,0.406060606060606,1.4350175423224,923,149,0.222475236507118,205.34464329607,0.492957746478873,1.1133884997593,0.708860759493671,0.160516605166052,3.29446494464945,1786,1.27306273062731,690,1.50553505535055,0,88,3.71590909090909,69.1,-1.469,0.141,0.087,0.054,0.719393282773565,0.130548575366496,0.542168674698795,0.878015483104048,0.280606717226436,0.45814822105296,87.5502630541124,0.366795366795367,2.00532835234762,0.587215601300108,0.217059084114775,117.646023590208,0.492619926199262,0.990968626485052,0.400866738894908,0.236622332578682,87.5502630541124,0.478378378378378,1.36641122862838
2018,"Baylor","Big 12",999,158,0.244048200512038,243.804152311526,0.469469469469469,1.21811113398359,0.75,0.203862660944206,2.96266094420601,1381,1.30257510729614,607,1.41630901287554,660,91,3.76923076923077,73.3,1.156,0.167,0.11,0.057,0.658658658658659,0.178724291642642,0.525835866261398,1.01673684741265,0.341341341341341,0.370098441087002,0.360703812316716,1.78457863929695,0.466466466466466,0.215866058056271,100.593583054222,0.515021459227468,0.924308381738435,0.518518518518518,0.274388268833434,142.133123255719,0.413127413127413,1.62795637485744,863,158,0.261165153988035,225.385527891675,0.433371958285052,1.37463363920543,0.837209302325581,0.171912832929782,3.03050847457627,1252,1.181598062954,488,2.52542372881356,0,79,3.60759493670886,70.2,-1.394,0.13,0.082,0.048,0.6558516801854,0.185682147716754,0.477031802120141,1.11737326480524,0.3441483198146,0.405014923515124,121.714541109149,0.35016835016835,2.04252114966747,0.47856315179606,0.258836141269728,106.899326344398,0.426150121065375,1.25113497439303,0.500579374275782,0.281746622937845,121.714541109149,0.416666666666667,1.65078647295294
2018,"Boise State","Pac-12",989,154,0.260633781096656,257.766809504593,0.485338725985844,1.2084636120985,0.727272727272727,0.193482688391039,2.85600814663951,1402,1.05906313645621,520,1.13238289205703,556,89,3.75280898876404,69.3,1.467,0.132,0.092,0.04,0.701718907987867,0.169017603606013,0.527377521613833,0.961674915769932,0.298281092012133,0.476164720684812,0.386440677966102,2.00078521610075,0.496461071789687,0.104585520002871,51.3514903214097,0.470468431771894,0.901217284967716,0.491405460060667,0.439687060424848,213.687911366476,0.487654320987654,1.59980562516047,829,158,0.122225597660601,101.325020460638,0.41978287092883,1.14133435475735,0.666666666666667,0.211970074812968,2.78478802992519,1117,1.05486284289277,423,1.428927680798,0,70,3.14285714285714,72.6,-1.173,0.163,0.123,0.039,0.668275030156815,0.125114339805333,0.489169675090253,0.970632335922051,0.331724969843185,0.116406095303578,71.149589629205,0.28,1.74211678468418,0.483715319662244,0.073435971110653,29.4478244153718,0.41645885286783,0.848914500516797,0.495778045838359,0.173113356762056,71.149589629205,0.401459854014599,1.50340172881181
2018,"Boston College","ACC",892,165,0.11809275001169,105.338733010428,0.391255605381166,1.32206317041208,0.697368421052632,0.228733459357278,2.56521739130435,1357,0.984877126654064,521,1.19281663516068,631,89,3.58426966292135,67.4,1.614,0.137,0.099,0.038,0.650224215246637,0.0436157308805609,0.441379310344828,1.07563974961857,0.349775784753363,0.256543618909303,0.298076923076923,2.00039000614476,0.59304932735426,0.0389612910369915,20.6105229585685,0.408317580340265,0.964633680781755,0.399103139013453,0.269524676218347,95.9507847337315,0.356741573033708,2.02757633083969,932,168,0.0612717765885011,57.105295780483,0.398068669527897,1.19111717786269,0.711864406779661,0.183628318584071,2.82654867256637,1278,0.966814159292035,437,1.03761061946903,0,80,2.975,71.2,-1.336,0.173,0.098,0.075,0.67381974248927,0.0216877844641489,0.457006369426752,1.00132968447653,0.32618025751073,0.143043970845386,42.2015132307136,0.276315789473684,1.8395577802654,0.484978540772532,0.0614090630588307,27.7568965025915,0.404867256637168,0.917479934462283,0.505364806866953,0.0895998157764621,42.2015132307136,0.382165605095541,1.55526292644986
2018,"Bowling Green","Mid-American",829,155,0.113664298394231,94.2277033688173,0.398069963811821,1.24770344185435,0.739130434782609,0.225641025641026,2.56487179487179,1000,0.964102564102564,376,1.20512820512821,470,62,3.67741935483871,72.2,1.251,0.188,0.113,0.075,0.667068757539204,0.0588012432036907,0.448462929475588,1.01376445058683,0.332931242460796,0.223589187960784,0.297101449275362,1.9552262447122,0.470446320868516,-0.0192467528007774,-7.50623359230319,0.356410256410256,0.925129283910475,0.521109770808203,0.24562011960793,106.107891670626,0.428240740740741,1.54430717957879,840,150,0.302282156655069,253.917011590258,0.488095238095238,1.24109150478471,0.830985915492958,0.132616487455197,3.62741935483871,2024,1.46057347670251,815,1.59677419354839,0,92,4.68478260869565,67,-1.649,0.107,0.064,0.043,0.717857142857143,0.272890808951776,0.550580431177446,1.06266330142655,0.282142857142857,0.37706267422927,60.582282099298,0.329113924050633,2.00055513959122,0.664285714285714,0.350379348398762,195.511676406509,0.548387096774194,1.03446839342496,0.328571428571429,0.219501022098906,60.582282099298,0.355072463768116,1.98446056621675
2018,"Buffalo","Mid-American",1014,175,0.192375964536539,195.069228040051,0.43491124260355,1.24178008759812,0.728571428571429,0.18499127399651,3.03176265270506,1737,1.07853403141361,618,1.1500872600349,659,98,4.1734693877551,68.5,1.558,0.132,0.067,0.065,0.677514792899408,0.0862160616981808,0.486171761280932,0.952506372248361,0.322485207100592,0.415409154903366,0.327217125382263,2.14474663831604,0.56508875739645,0.141074002963983,80.8354036983623,0.448516579406632,0.957679438136688,0.425049309664694,0.27080266166706,116.715947178503,0.403712296983759,1.74703175785319,959,178,0.154225455104761,147.902211445466,0.399374348279458,1.26276557889394,0.824324324324324,0.167315175097276,2.97315175097276,1528,1.09533073929961,563,1.43579766536965,0,76,3.48684210526316,70.3,-1.378,0.163,0.099,0.064,0.666319082377477,0.0740994525713387,0.442879499217527,1.02676165539943,0.333680917622523,0.31422706641369,73.5632802399793,0.3125,1.93065668238342,0.535974973931178,0.146502242453038,75.3021526208616,0.43579766536965,0.983907707740727,0.454640250260688,0.168723119816466,73.5632802399793,0.344036697247706,1.76138074398555
2018,"BYU","Big 12",862,163,0.15352668903364,132.340005946997,0.444315545243619,1.11900192534783,0.65625,0.214442013129103,2.74901531728665,1256,1.07877461706783,493,1.20568927789934,551,85,3.92941176470588,68.6,1.484,0.169,0.111,0.059,0.687935034802784,0.0924813971260431,0.507588532883642,0.927290184555151,0.312064965197216,0.288098652235144,0.304832713754647,1.82272429094048,0.530162412993039,0.127666696846328,58.3436804587717,0.448577680525164,0.927186875009858,0.45707656612529,0.18947220163113,74.6520474426652,0.423857868020305,1.43209670650083,898,155,0.101939644783147,91.5418010152658,0.414253897550111,1.05457702410687,0.723076923076923,0.165909090909091,2.90454545454545,1278,0.852272727272727,375,0.638636363636364,0,75,3.45333333333333,70.5,-1.375,0.118,0.076,0.042,0.698218262806236,0.0463757776259187,0.472089314194577,0.872756723651382,0.301781737193764,0.23049516030928,70.6298010071822,0.280442804428044,1.76271924693349,0.489977728285078,0.0542161771608249,23.855117950763,0.425,0.814550259297663,0.502227171492205,0.156607097576901,70.6298010071822,0.394678492239468,1.36474647427961
2018,"California","ACC",904,164,0.0228640476919579,20.66909911353,0.404867256637168,1.03708799539001,0.703125,0.18141592920354,3.04557522123894,1377,1.11504424778761,504,1.07743362831858,487,80,2.725,69.3,1.501,0.184,0.113,0.071,0.682522123893805,-0.0708761917583731,0.452188006482982,0.867269290799461,0.317477876106195,0.224389231458001,0.303135888501742,1.5816790135597,0.5,0.0350060515504819,15.8227353008178,0.418141592920354,0.852730315672365,0.486725663716814,0.0155929828658695,6.8609124609826,0.375,1.33589530484204,901,165,0.00501637544836333,4.51975427897536,0.382907880133185,1.03927557490291,0.72463768115942,0.169133192389006,2.85158562367865,1349,0.837209302325581,396,0.780126849894292,0,68,3,73.2,-1.207,0.154,0.086,0.068,0.658157602663707,-0.0390841377782416,0.438448566610455,0.905327519551038,0.341842397336293,0.0899241817580281,-17.2690383682369,0.275974025974026,1.44899903833217,0.524972253052164,0.0579705556487834,27.4200728218745,0.405919661733615,0.819652787257525,0.459489456159822,-0.0417126530633742,-17.2690383682369,0.335748792270531,1.48782747023541
2018,"Central Michigan","Mid-American",818,164,-0.0307763540686036,-25.1750576281178,0.345965770171149,1.02021443131411,0.710526315789474,0.211165048543689,2.82815533980583,1165,1.00485436893204,414,0.550970873786408,227,55,2.94545454545455,71.5,1.299,0.2,0.13,0.071,0.625916870415648,-0.112236980839547,0.412109375,0.822345200003998,0.374083129584352,0.105523779613497,0.235294117647059,1.60008120640346,0.503667481662592,0.0204959341333474,8.44432486293914,0.395631067961165,0.811659713476769,0.481662591687042,-0.0843913128704242,-33.2501772709471,0.274111675126904,1.45175329616008,869,168,0.0731336725327725,63.5531614309793,0.402761795166858,1.14520605429739,0.682539682539683,0.198130841121495,2.85121495327103,1525,1.12710280373832,603,1.50093457943925,0,88,2.84090909090909,66.5,-1.692,0.167,0.117,0.049,0.681242807825086,0.075908638701723,0.471283783783784,0.962874190803854,0.318757192174914,0.0672030589153763,17.7570687971589,0.256317689530686,1.86169323619451,0.615650172612198,0.0925193423692622,49.4978481675553,0.418691588785047,1.05643870411886,0.371691599539701,0.0549754451924423,17.7570687971589,0.356037151702786,1.45984004187126
2018,"Charlotte","American Athletic",777,132,0.115215295124612,89.5222843118239,0.4002574002574,1.15278121224284,0.732142857142857,0.194570135746606,2.77285067873303,1226,1.02941176470588,455,1.09049773755656,482,69,2.98550724637681,73,1.197,0.164,0.118,0.046,0.662805662805663,0.0707800436185719,0.448543689320388,0.964398251372534,0.337194337194337,0.202559396367402,0.305343511450382,1.69673701175585,0.568854568854569,0.0731830474535885,32.3469069744861,0.393665158371041,0.929986844405775,0.411840411840412,0.160180152545684,51.2576488146188,0.38125,1.56376653736229,630,129,0.106980551003683,67.3977471323201,0.406349206349206,1.23330934942587,0.678571428571429,0.250825082508251,2.49042904290429,755,0.815181518151815,247,0.894389438943894,0,62,3.66129032258065,67,-1.592,0.172,0.114,0.059,0.66031746031746,-0.0363209257431256,0.442307692307692,0.936336545298616,0.33968253968254,0.385547907670375,84.6588710102489,0.336448598130841,1.99223984886217,0.480952380952381,-0.0397437429489843,-12.0423541135423,0.353135313531353,0.866389872362886,0.506349206349206,0.265388310376956,84.6588710102489,0.442006269592476,1.61873933953603
2018,"Cincinnati","Big 12",977,173,0.243938152800725,238.327575286309,0.448311156601842,1.28194270663218,0.7375,0.177083333333333,3.18194444444444,1833,1.27083333333333,732,1.65798611111111,955,96,3.94791666666667,70.5,1.385,0.126,0.087,0.039,0.692937563971341,0.120036212624501,0.47562776957164,1.01864626020296,0.307062436028659,0.523543531131738,0.386666666666667,2.01281732516845,0.589559877175026,0.198216531387009,114.172722078917,0.460069444444444,1.05724593807605,0.40532241555783,0.319863861030728,126.666088968168,0.424242424242424,1.68947599806855,846,175,0.0102886590110707,8.70420552336582,0.351063829787234,1.19385802857327,0.528301886792453,0.2,2.62691358024691,1064,0.965432098765432,391,0.832098765432099,0,69,2.8695652173913,72.4,-1.212,0.194,0.112,0.082,0.626477541371158,-0.0470531107524267,0.416981132075472,0.938080492055572,0.373522458628842,0.106463146272633,20.1197645279896,0.240506329113924,1.93763218081551,0.478723404255319,-0.0194127122660914,-7.86214846776703,0.362962962962963,0.83736161696861,0.508274231678487,0.046790150065092,20.1197645279896,0.325581395348837,1.66263105228797
2018,"Clemson","ACC",1085,203,0.344234673308867,373.494620540121,0.495852534562212,1.30883384653532,0.790123456790123,0.14,3.47763636363636,1913,1.43818181818182,791,2.56909090909091,1413,110,4.52727272727273,70,1.419,0.115,0.066,0.049,0.72258064516129,0.311286305352761,0.549744897959184,1.10183320196188,0.27741935483871,0.430053678217796,0.355481727574751,2.14264018121897,0.506912442396313,0.34520861382506,189.864737603783,0.512727272727273,1.12945866739789,0.48110599078341,0.368906365168658,192.569122618039,0.467432950191571,1.58882406860324,1031,207,-0.0517441377473059,-53.3482060174724,0.331716779825412,1.16380082792207,0.682539682539683,0.262857142857143,1.9832380952381,1041,0.813333333333333,427,0.754285714285714,0,79,2,73,-1.163,0.209,0.156,0.053,0.616876818622696,-0.153750945252058,0.382075471698113,0.888714507327593,0.383123181377304,0.11249973458946,13.8356256736281,0.250632911392405,1.83901270574487,0.50921435499515,-0.110993578218299,-58.2716285646068,0.325714285714286,0.846672969147153,0.477206595538312,0.028121190393553,13.8356256736281,0.321138211382114,1.61640162317398
